img_path,class_name,y,split,env,filename
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1843.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1843.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1844.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1844.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1845.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1845.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1846.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1846.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1847.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1847.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1848.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1848.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1849.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1849.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_185.png,dachshund,2,train,env_0_jungle,jungle_dachshund_185.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1850.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1850.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1851.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1851.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1852.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1852.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1853.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1853.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1854.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1854.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1855.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1855.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1856.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1856.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1857.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1857.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1858.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1858.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1859.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1859.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_186.png,dachshund,2,train,env_0_jungle,jungle_dachshund_186.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1860.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1860.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1861.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1861.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1862.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1862.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1863.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1863.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1864.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1864.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1865.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1865.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1866.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1866.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1867.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1867.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1868.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1868.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1869.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1869.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_187.png,dachshund,2,train,env_0_jungle,jungle_dachshund_187.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1870.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1870.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1871.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1871.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1872.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1872.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1873.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1873.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1874.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1874.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1875.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1875.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1876.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1876.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1877.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1877.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1878.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1878.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1879.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1879.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_188.png,dachshund,2,train,env_0_jungle,jungle_dachshund_188.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1880.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1880.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1881.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1881.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1882.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1882.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1883.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1883.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1884.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1884.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1885.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1885.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1886.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1886.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1887.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1887.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1888.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1888.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1889.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1889.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_189.png,dachshund,2,train,env_0_jungle,jungle_dachshund_189.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1890.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1890.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1891.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1891.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1892.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1892.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1893.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1893.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1894.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1894.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1895.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1895.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1896.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1896.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1897.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1897.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1898.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1898.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1899.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1899.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_19.png,dachshund,2,train,env_0_jungle,jungle_dachshund_19.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_190.png,dachshund,2,train,env_0_jungle,jungle_dachshund_190.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1900.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1900.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1901.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1901.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1902.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1902.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1903.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1903.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1904.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1904.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1905.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1905.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1906.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1906.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1907.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1907.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1908.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1908.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1909.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1909.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_191.png,dachshund,2,train,env_0_jungle,jungle_dachshund_191.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1910.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1910.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1911.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1911.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1912.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1912.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1913.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1913.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1914.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1914.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1915.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1915.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1916.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1916.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1917.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1917.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1918.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1918.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1919.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1919.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_192.png,dachshund,2,train,env_0_jungle,jungle_dachshund_192.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1920.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1920.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1921.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1921.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1922.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1922.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1923.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1923.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1924.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1924.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1925.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1925.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1926.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1926.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1927.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1927.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1928.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1928.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1929.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1929.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_193.png,dachshund,2,train,env_0_jungle,jungle_dachshund_193.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1930.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1930.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1931.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1931.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1932.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1932.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1933.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1933.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1934.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1934.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1935.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1935.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1936.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1936.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1937.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1937.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1938.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1938.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1939.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1939.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_194.png,dachshund,2,train,env_0_jungle,jungle_dachshund_194.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1940.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1940.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1941.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1941.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1942.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1942.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1943.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1943.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1944.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1944.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1945.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1945.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1946.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1946.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1947.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1947.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1948.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1948.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1949.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1949.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_195.png,dachshund,2,train,env_0_jungle,jungle_dachshund_195.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1950.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1950.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1951.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1951.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1952.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1952.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1953.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1953.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1954.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1954.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1955.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1955.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1956.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1956.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1957.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1957.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1958.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1958.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1959.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1959.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_196.png,dachshund,2,train,env_0_jungle,jungle_dachshund_196.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1960.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1960.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1961.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1961.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1962.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1962.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1963.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1963.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1964.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1964.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1965.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1965.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1966.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1966.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1967.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1967.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1968.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1968.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1969.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1969.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_197.png,dachshund,2,train,env_0_jungle,jungle_dachshund_197.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1970.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1970.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1971.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1971.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1972.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1972.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1973.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1973.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1974.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1974.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1975.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1975.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1976.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1976.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1977.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1977.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1978.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1978.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1979.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1979.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_198.png,dachshund,2,train,env_0_jungle,jungle_dachshund_198.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1980.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1980.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1981.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1981.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1982.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1982.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1983.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1983.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1984.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1984.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1985.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1985.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1986.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1986.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1987.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1987.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1988.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1988.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1989.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1989.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_199.png,dachshund,2,train,env_0_jungle,jungle_dachshund_199.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1990.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1990.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1991.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1991.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1992.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1992.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1993.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1993.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1994.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1994.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1995.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1995.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1996.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1996.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1997.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1997.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1998.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1998.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_1999.png,dachshund,2,train,env_0_jungle,jungle_dachshund_1999.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_20.png,dachshund,2,train,env_0_jungle,jungle_dachshund_20.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_200.png,dachshund,2,train,env_0_jungle,jungle_dachshund_200.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2000.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2000.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2001.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2001.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2002.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2002.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2003.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2003.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2004.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2004.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2005.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2005.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2006.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2006.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2007.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2007.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2008.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2008.png
spawrious224__o2o_easy/spawrious224/0/jungle/dachshund/jungle_dachshund_2009.png,dachshund,2,train,env_0_jungle,jungle_dachshund_2009.png
